"IdLabel";"weight";"cond";"day";"cohort_day";"cohort";"cage";"prob_cond";"successes";"failures";"sampling";"group";"prob_cen"
"Ind30";8.626;"plast";40;6;"3";1;0.3;880;43;0.0465872156013001;"50-30-83";-0.244702127659574
"Ind30";8.363;"plast";41;7;"3";1;0.3;477;151;0.240445859872611;"50-30-83";-0.244702127659574
"Ind30";8.408;"plast";44;10;"3";1;0.83;335;17;0.0482954545454545;"50-30-83";0.285297872340425
"Ind30";8.253;"plast";45;11;"3";1;0.83;229;1;0.00434782608695652;"50-30-83";0.285297872340425
"Ind30";7.95;"plast";47;13;"3";1;0.83;192;2;0.0103092783505155;"50-30-83";0.285297872340425
"Ind31";8.29;"plast";36;2;"3";1;0.5;534;73;0.120263591433278;"50-83-30";-0.0447021276595745
"Ind31";8.15;"plast";37;3;"3";1;0.5;458;26;0.0537190082644628;"50-83-30";-0.0447021276595745
"Ind31";7.94;"plast";38;4;"3";1;0.5;515;5;0.00961538461538462;"50-83-30";-0.0447021276595745
"Ind31";8.243;"plast";40;6;"3";1;0.83;441;2;0.00451467268623025;"50-83-30";0.285297872340425
"Ind31";7.936;"plast";41;7;"3";1;0.83;362;0;0;"50-83-30";0.285297872340425
"Ind31";7.812;"plast";42;8;"3";1;0.83;258;36;0.122448979591837;"50-83-30";0.285297872340425
"Ind31";7.528;"plast";43;9;"3";1;0.83;280;2;0.00709219858156028;"50-83-30";0.285297872340425
"Ind31";7.907;"plast";44;10;"3";1;0.3;767;270;0.260366441658631;"50-83-30";-0.244702127659574
"Ind31";7.798;"plast";45;11;"3";1;0.3;483;2;0.00412371134020619;"50-83-30";-0.244702127659574
"Ind31";7.404;"plast";47;13;"3";1;0.3;696;19;0.0265734265734266;"50-83-30";-0.244702127659574
"Ind32";9.244;"plast";36;2;"3";1;0.5;418;28;0.062780269058296;"50-83-30";-0.0447021276595745
"Ind32";9.229;"plast";37;3;"3";1;0.5;225;25;0.1;"50-83-30";-0.0447021276595745
"Ind32";8.836;"plast";38;4;"3";1;0.5;298;89;0.229974160206718;"50-83-30";-0.0447021276595745
"Ind32";8.995;"plast";39;5;"3";1;0.5;246;7;0.0276679841897233;"50-83-30";-0.0447021276595745
"Ind32";9.284;"plast";40;6;"3";1;0.83;261;9;0.0333333333333333;"50-83-30";0.285297872340425
"Ind32";9.146;"plast";41;7;"3";1;0.83;172;0;0;"50-83-30";0.285297872340425
"Ind32";9.04;"plast";42;8;"3";1;0.83;188;16;0.0784313725490196;"50-83-30";0.285297872340425
"Ind32";8.967;"plast";43;9;"3";1;0.83;216;14;0.0608695652173913;"50-83-30";0.285297872340425
"Ind32";8.823;"plast";44;10;"3";1;0.3;566;283;0.333333333333333;"50-83-30";-0.244702127659574
"Ind32";8.658;"plast";45;11;"3";1;0.3;390;49;0.111617312072893;"50-83-30";-0.244702127659574
"Ind32";8.48;"plast";46;12;"3";1;0.3;395;133;0.251893939393939;"50-83-30";-0.244702127659574
"Ind32";8.333;"plast";47;13;"3";1;0.3;431;118;0.214936247723133;"50-83-30";-0.244702127659574
"Ind33";9.116;"plast";36;2;"3";1;0.5;448;95;0.174953959484346;"50-83-30";-0.0447021276595745
"Ind33";9.161;"plast";37;3;"3";1;0.5;562;116;0.171091445427729;"50-83-30";-0.0447021276595745
"Ind33";9.252;"plast";38;4;"3";1;0.5;636;28;0.0421686746987952;"50-83-30";-0.0447021276595745
"Ind33";9.03;"plast";39;5;"3";1;0.5;470;55;0.104761904761905;"50-83-30";-0.0447021276595745
"Ind33";9.512;"plast";40;6;"3";1;0.83;399;22;0.0522565320665083;"50-83-30";0.285297872340425
"Ind33";9.291;"plast";41;7;"3";1;0.83;350;5;0.0140845070422535;"50-83-30";0.285297872340425
"Ind33";9.161;"plast";43;9;"3";1;0.83;344;22;0.0601092896174863;"50-83-30";0.285297872340425
"Ind33";9.185;"plast";44;10;"3";1;0.3;863;58;0.0629750271444083;"50-83-30";-0.244702127659574
"Ind33";9.046;"plast";45;11;"3";1;0.3;1098;70;0.0599315068493151;"50-83-30";-0.244702127659574
"Ind33";8.997;"plast";46;12;"3";1;0.3;943;26;0.0268317853457172;"50-83-30";-0.244702127659574
"Ind33";8.882;"plast";47;13;"3";1;0.3;960;117;0.108635097493036;"50-83-30";-0.244702127659574
"Ind34";8.766;"plast";36;2;"3";1;0.5;486;49;0.091588785046729;"50-83-30";-0.0447021276595745
"Ind34";8.777;"plast";37;3;"3";1;0.5;463;86;0.156648451730419;"50-83-30";-0.0447021276595745
"Ind34";8.797;"plast";38;4;"3";1;0.5;533;44;0.0762564991334489;"50-83-30";-0.0447021276595745
"Ind34";8.649;"plast";39;5;"3";1;0.5;457;70;0.132827324478178;"50-83-30";-0.0447021276595745
"Ind34";8.824;"plast";40;6;"3";1;0.83;328;21;0.0601719197707736;"50-83-30";0.285297872340425
"Ind34";8.645;"plast";41;7;"3";1;0.83;256;20;0.072463768115942;"50-83-30";0.285297872340425
"Ind34";8.305;"plast";43;9;"3";1;0.83;224;81;0.265573770491803;"50-83-30";0.285297872340425
"Ind34";8.431;"plast";44;10;"3";1;0.3;596;208;0.258706467661692;"50-83-30";-0.244702127659574
"Ind34";8.299;"plast";45;11;"3";1;0.3;740;35;0.0451612903225806;"50-83-30";-0.244702127659574
"Ind34";8.066;"plast";46;12;"3";1;0.3;717;79;0.0992462311557789;"50-83-30";-0.244702127659574
"Ind34";7.956;"plast";47;13;"3";1;0.3;481;48;0.0907372400756144;"50-83-30";-0.244702127659574
"Ind35";8.762;"plast";36;2;"3";1;0.5;539;55;0.0925925925925926;"50-83-30";-0.0447021276595745
"Ind35";8.907;"plast";37;3;"3";1;0.5;515;24;0.0445269016697588;"50-83-30";-0.0447021276595745
"Ind35";8.608;"plast";38;4;"3";1;0.5;559;19;0.0328719723183391;"50-83-30";-0.0447021276595745
"Ind35";8.541;"plast";39;5;"3";1;0.5;511;40;0.0725952813067151;"50-83-30";-0.0447021276595745
"Ind35";8.608;"plast";40;6;"3";1;0.83;368;0;0;"50-83-30";0.285297872340425
"Ind35";8.465;"plast";41;7;"3";1;0.83;350;7;0.0196078431372549;"50-83-30";0.285297872340425
"Ind35";8.35;"plast";43;9;"3";1;0.83;253;44;0.148148148148148;"50-83-30";0.285297872340425
"Ind35";8.492;"plast";44;10;"3";1;0.3;661;474;0.417621145374449;"50-83-30";-0.244702127659574
"Ind35";8.331;"plast";45;11;"3";1;0.3;559;627;0.528667790893761;"50-83-30";-0.244702127659574
"Ind35";8.082;"plast";46;12;"3";1;0.3;666;76;0.102425876010782;"50-83-30";-0.244702127659574
"Ind36";8.773;"plast";36;2;"3";1;0.5;436;120;0.215827338129496;"50-83-30";-0.0447021276595745
"Ind36";8.667;"plast";37;3;"3";1;0.5;392;84;0.176470588235294;"50-83-30";-0.0447021276595745
"Ind36";8.554;"plast";38;4;"3";1;0.5;549;12;0.0213903743315508;"50-83-30";-0.0447021276595745
"Ind36";8.616;"plast";39;5;"3";1;0.5;547;52;0.0868113522537563;"50-83-30";-0.0447021276595745
"Ind36";8.882;"plast";40;6;"3";1;0.83;361;2;0.00550964187327824;"50-83-30";0.285297872340425
"Ind36";8.743;"plast";41;7;"3";1;0.83;348;4;0.0113636363636364;"50-83-30";0.285297872340425
"Ind36";8.637;"plast";42;8;"3";1;0.83;196;17;0.07981220657277;"50-83-30";0.285297872340425
"Ind36";8.607;"plast";43;9;"3";1;0.83;309;90;0.225563909774436;"50-83-30";0.285297872340425
"Ind36";8.735;"plast";44;10;"3";1;0.3;985;173;0.149395509499136;"50-83-30";-0.244702127659574
"Ind36";8.67;"plast";45;11;"3";1;0.3;767;26;0.0327868852459016;"50-83-30";-0.244702127659574
"Ind36";8.321;"plast";47;13;"3";1;0.3;688;103;0.130214917825537;"50-83-30";-0.244702127659574
"Ind37";8.887;"plast";53;2;"4";2;0.5;468;9;0.0188679245283019;"50-30-83";-0.0447021276595745
"Ind37";8.802;"plast";54;3;"4";2;0.5;375;2;0.00530503978779841;"50-30-83";-0.0447021276595745
"Ind37";8.766;"plast";55;4;"4";2;0.5;388;4;0.0102040816326531;"50-30-83";-0.0447021276595745
"Ind37";8.671;"plast";56;5;"4";2;0.5;447;84;0.15819209039548;"50-30-83";-0.0447021276595745
"Ind37";8.925;"plast";57;6;"4";2;0.3;755;7;0.00918635170603675;"50-30-83";-0.244702127659574
"Ind37";8.816;"plast";58;7;"4";2;0.3;839;5;0.00592417061611374;"50-30-83";-0.244702127659574
"Ind37";8.672;"plast";59;8;"4";2;0.3;458;134;0.226351351351351;"50-30-83";-0.244702127659574
"Ind37";8.395;"plast";60;9;"4";2;0.3;376;35;0.0851581508515815;"50-30-83";-0.244702127659574
"Ind37";8.781;"plast";61;10;"4";2;0.83;96;2;0.0204081632653061;"50-30-83";0.285297872340425
"Ind37";8.515;"plast";62;11;"4";2;0.83;123;30;0.196078431372549;"50-30-83";0.285297872340425
"Ind37";8.268;"plast";63;12;"4";2;0.83;155;53;0.254807692307692;"50-30-83";0.285297872340425
"Ind37";8.326;"plast";64;13;"4";2;0.83;101;17;0.144067796610169;"50-30-83";0.285297872340425
"Ind38";8.39;"plast";53;2;"4";2;0.5;345;61;0.150246305418719;"50-30-83";-0.0447021276595745
"Ind38";8.381;"plast";54;3;"4";2;0.5;457;25;0.0518672199170125;"50-30-83";-0.0447021276595745
"Ind38";8.283;"plast";55;4;"4";2;0.5;348;21;0.0569105691056911;"50-30-83";-0.0447021276595745
"Ind38";8.223;"plast";56;5;"4";2;0.5;335;20;0.0563380281690141;"50-30-83";-0.0447021276595745
"Ind38";8.366;"plast";57;6;"4";2;0.3;453;43;0.0866935483870968;"50-30-83";-0.244702127659574
"Ind38";8.373;"plast";58;7;"4";2;0.3;868;29;0.032329988851728;"50-30-83";-0.244702127659574
"Ind38";8.293;"plast";59;8;"4";2;0.3;717;25;0.0336927223719677;"50-30-83";-0.244702127659574
"Ind38";8.155;"plast";60;9;"4";2;0.3;468;24;0.0487804878048781;"50-30-83";-0.244702127659574
"Ind38";8.289;"plast";61;10;"4";2;0.83;229;86;0.273015873015873;"50-30-83";0.285297872340425
"Ind38";8.162;"plast";62;11;"4";2;0.83;323;7;0.0212121212121212;"50-30-83";0.285297872340425
"Ind38";8.015;"plast";63;12;"4";2;0.83;272;20;0.0684931506849315;"50-30-83";0.285297872340425
"Ind38";7.831;"plast";64;13;"4";2;0.83;174;2;0.0113636363636364;"50-30-83";0.285297872340425
"Ind39";8.259;"plast";53;2;"4";2;0.5;408;34;0.0769230769230769;"50-30-83";-0.0447021276595745
"Ind39";8.243;"plast";54;3;"4";2;0.5;479;82;0.146167557932264;"50-30-83";-0.0447021276595745
"Ind39";8.16;"plast";55;4;"4";2;0.5;329;19;0.0545977011494253;"50-30-83";-0.0447021276595745
"Ind39";8.24;"plast";57;6;"4";2;0.3;778;235;0.231984205330701;"50-30-83";-0.244702127659574
"Ind39";7.79;"plast";59;8;"4";2;0.3;365;8;0.0214477211796247;"50-30-83";-0.244702127659574
"Ind39";7.62;"plast";60;9;"4";2;0.3;323;87;0.21219512195122;"50-30-83";-0.244702127659574
"Ind39";7.481;"plast";62;11;"4";2;0.83;151;42;0.217616580310881;"50-30-83";0.285297872340425
"Ind39";7.422;"plast";63;12;"4";2;0.83;102;0;0;"50-30-83";0.285297872340425
"Ind4";8.085;"plast";2;2;"1";1;0.5;580;33;0.0538336052202284;"50-30-83";-0.0447021276595745
"Ind4";8.054;"plast";3;3;"1";1;0.5;510;74;0.126712328767123;"50-30-83";-0.0447021276595745
"Ind4";7.801;"plast";5;5;"1";1;0.5;434;54;0.110655737704918;"50-30-83";-0.0447021276595745
"Ind4";7.964;"plast";6;6;"1";1;0.3;980;111;0.101741521539872;"50-30-83";-0.244702127659574
"Ind4";7.743;"plast";7;7;"1";1;0.3;679;350;0.340136054421769;"50-30-83";-0.244702127659574
"Ind4";7.38;"plast";9;9;"1";1;0.3;540;42;0.0721649484536082;"50-30-83";-0.244702127659574
"Ind4";7.703;"plast";10;10;"1";1;0.83;302;1;0.0033003300330033;"50-30-83";0.285297872340425
"Ind4";7.379;"plast";11;11;"1";1;0.83;197;2;0.0100502512562814;"50-30-83";0.285297872340425
"Ind4";7.15;"plast";12;12;"1";1;0.83;258;3;0.0114942528735632;"50-30-83";0.285297872340425
"Ind4";7.012;"plast";13;13;"1";1;0.83;119;0;0;"50-30-83";0.285297872340425
"Ind40";7.908;"plast";53;2;"4";2;0.5;336;85;0.201900237529691;"50-30-83";-0.0447021276595745
"Ind40";7.687;"plast";54;3;"4";2;0.5;554;111;0.166917293233083;"50-30-83";-0.0447021276595745
"Ind40";7.637;"plast";55;4;"4";2;0.5;588;75;0.113122171945701;"50-30-83";-0.0447021276595745
"Ind40";7.827;"plast";57;6;"4";2;0.3;665;7;0.0104166666666667;"50-30-83";-0.244702127659574
"Ind40";7.773;"plast";58;7;"4";2;0.3;795;55;0.0647058823529412;"50-30-83";-0.244702127659574
"Ind40";7.682;"plast";59;8;"4";2;0.3;593;621;0.511532125205931;"50-30-83";-0.244702127659574
"Ind40";7.898;"plast";61;10;"4";2;0.83;457;77;0.144194756554307;"50-30-83";0.285297872340425
"Ind40";7.691;"plast";62;11;"4";2;0.83;311;51;0.140883977900552;"50-30-83";0.285297872340425
"Ind40";7.559;"plast";63;12;"4";2;0.83;231;6;0.0253164556962025;"50-30-83";0.285297872340425
"Ind40";7.319;"plast";64;13;"4";2;0.83;274;6;0.0214285714285714;"50-30-83";0.285297872340425
"Ind41";9.949;"plast";53;2;"4";2;0.5;361;1;0.00276243093922652;"50-30-83";-0.0447021276595745
"Ind41";9.634;"plast";54;3;"4";2;0.5;372;0;0;"50-30-83";-0.0447021276595745
"Ind41";9.479;"plast";55;4;"4";2;0.5;376;0;0;"50-30-83";-0.0447021276595745
"Ind41";9.302;"plast";56;5;"4";2;0.5;476;6;0.012448132780083;"50-30-83";-0.0447021276595745
"Ind41";9.827;"plast";57;6;"4";2;0.3;644;15;0.0227617602427921;"50-30-83";-0.244702127659574
"Ind41";9.746;"plast";58;7;"4";2;0.3;597;1;0.00167224080267559;"50-30-83";-0.244702127659574
"Ind41";9.679;"plast";59;8;"4";2;0.3;717;18;0.0244897959183673;"50-30-83";-0.244702127659574
"Ind41";9.713;"plast";60;9;"4";2;0.3;516;120;0.188679245283019;"50-30-83";-0.244702127659574
"Ind41";10.018;"plast";61;10;"4";2;0.83;327;2;0.0060790273556231;"50-30-83";0.285297872340425
"Ind41";9.678;"plast";62;11;"4";2;0.83;305;4;0.0129449838187702;"50-30-83";0.285297872340425
"Ind41";9.513;"plast";63;12;"4";2;0.83;194;89;0.314487632508834;"50-30-83";0.285297872340425
"Ind41";9.422;"plast";64;13;"4";2;0.83;265;1;0.0037593984962406;"50-30-83";0.285297872340425
"Ind42";8.438;"plast";53;2;"4";2;0.5;314;47;0.130193905817175;"50-30-83";-0.0447021276595745
"Ind42";8.301;"plast";54;3;"4";2;0.5;482;17;0.0340681362725451;"50-30-83";-0.0447021276595745
"Ind42";8.187;"plast";55;4;"4";2;0.5;498;201;0.28755364806867;"50-30-83";-0.0447021276595745
"Ind42";8.13;"plast";56;5;"4";2;0.5;540;116;0.176829268292683;"50-30-83";-0.0447021276595745
"Ind42";8.23;"plast";57;6;"4";2;0.3;756;451;0.373653686826843;"50-30-83";-0.244702127659574
"Ind42";8.309;"plast";58;7;"4";2;0.3;747;645;0.463362068965517;"50-30-83";-0.244702127659574
"Ind42";8.29;"plast";59;8;"4";2;0.3;580;147;0.202200825309491;"50-30-83";-0.244702127659574
"Ind42";8.166;"plast";60;9;"4";2;0.3;680;190;0.218390804597701;"50-30-83";-0.244702127659574
"Ind42";8.519;"plast";61;10;"4";2;0.83;389;191;0.329310344827586;"50-30-83";0.285297872340425
"Ind42";8.383;"plast";62;11;"4";2;0.83;397;3;0.0075;"50-30-83";0.285297872340425
"Ind42";8.177;"plast";63;12;"4";2;0.83;341;2;0.00583090379008746;"50-30-83";0.285297872340425
"Ind42";8.091;"plast";64;13;"4";2;0.83;302;24;0.0736196319018405;"50-30-83";0.285297872340425
"Ind43";9.015;"plast";54;3;"4";2;0.5;328;13;0.0381231671554252;"50-83-30";-0.0447021276595745
"Ind43";8.938;"plast";55;4;"4";2;0.5;396;38;0.0875576036866359;"50-83-30";-0.0447021276595745
"Ind43";8.991;"plast";57;6;"4";2;0.83;253;108;0.299168975069252;"50-83-30";0.285297872340425
"Ind43";9.054;"plast";58;7;"4";2;0.83;289;8;0.0269360269360269;"50-83-30";0.285297872340425
"Ind43";9.121;"plast";59;8;"4";2;0.83;300;42;0.12280701754386;"50-83-30";0.285297872340425
"Ind43";8.949;"plast";60;9;"4";2;0.83;261;7;0.0261194029850746;"50-83-30";0.285297872340425
"Ind43";8.958;"plast";61;10;"4";2;0.3;453;1004;0.689087165408373;"50-83-30";-0.244702127659574
"Ind43";8.927;"plast";62;11;"4";2;0.3;653;303;0.316945606694561;"50-83-30";-0.244702127659574
"Ind43";8.782;"plast";63;12;"4";2;0.3;412;545;0.569487983281087;"50-83-30";-0.244702127659574
"Ind43";8.68;"plast";64;13;"4";2;0.3;419;360;0.462130937098845;"50-83-30";-0.244702127659574
"Ind44";8.179;"plast";53;2;"4";2;0.5;416;93;0.182711198428291;"50-83-30";-0.0447021276595745
"Ind44";8.06;"plast";54;3;"4";2;0.5;364;41;0.101234567901235;"50-83-30";-0.0447021276595745
"Ind44";8.035;"plast";55;4;"4";2;0.5;120;12;0.0909090909090909;"50-83-30";-0.0447021276595745
"Ind44";7.823;"plast";56;5;"4";2;0.5;253;71;0.219135802469136;"50-83-30";-0.0447021276595745
"Ind44";8.239;"plast";57;6;"4";2;0.83;246;5;0.0199203187250996;"50-83-30";0.285297872340425
"Ind44";8.049;"plast";58;7;"4";2;0.83;213;14;0.0616740088105727;"50-83-30";0.285297872340425
"Ind44";7.726;"plast";59;8;"4";2;0.83;145;2;0.0136054421768707;"50-83-30";0.285297872340425
"Ind44";7.475;"plast";60;9;"4";2;0.83;129;0;0;"50-83-30";0.285297872340425
"Ind44";7.803;"plast";61;10;"4";2;0.3;282;214;0.431451612903226;"50-83-30";-0.244702127659574
"Ind44";7.654;"plast";62;11;"4";2;0.3;359;3;0.00828729281767956;"50-83-30";-0.244702127659574
"Ind44";7.307;"plast";63;12;"4";2;0.3;322;18;0.0529411764705882;"50-83-30";-0.244702127659574
"Ind5";9.275;"plast";2;2;"1";1;0.5;408;39;0.087248322147651;"50-30-83";-0.0447021276595745
"Ind5";9.26;"plast";3;3;"1";1;0.5;596;8;0.0132450331125828;"50-30-83";-0.0447021276595745
"Ind5";9.133;"plast";4;4;"1";1;0.5;471;70;0.129390018484288;"50-30-83";-0.0447021276595745
"Ind5";9.086;"plast";5;5;"1";1;0.5;353;52;0.128395061728395;"50-30-83";-0.0447021276595745
"Ind5";9.143;"plast";6;6;"1";1;0.3;841;95;0.101495726495726;"50-30-83";-0.244702127659574
"Ind5";8.968;"plast";7;7;"1";1;0.3;355;127;0.263485477178423;"50-30-83";-0.244702127659574
"Ind5";8.903;"plast";8;8;"1";1;0.3;560;288;0.339622641509434;"50-30-83";-0.244702127659574
"Ind5";8.798;"plast";9;9;"1";1;0.3;470;620;0.568807339449541;"50-30-83";-0.244702127659574
"Ind5";9.137;"plast";10;10;"1";1;0.83;303;7;0.0225806451612903;"50-30-83";0.285297872340425
"Ind5";8.998;"plast";11;11;"1";1;0.83;291;8;0.0267558528428094;"50-30-83";0.285297872340425
"Ind5";8.687;"plast";12;12;"1";1;0.83;195;23;0.105504587155963;"50-30-83";0.285297872340425
"Ind5";8.5;"plast";13;13;"1";1;0.83;192;1;0.00518134715025907;"50-30-83";0.285297872340425
"Ind6";9.026;"plast";2;2;"1";1;0.5;577;87;0.131024096385542;"50-30-83";-0.0447021276595745
"Ind6";8.916;"plast";3;3;"1";1;0.5;363;41;0.101485148514851;"50-30-83";-0.0447021276595745
"Ind6";8.895;"plast";4;4;"1";1;0.5;442;33;0.0694736842105263;"50-30-83";-0.0447021276595745
"Ind6";8.923;"plast";5;5;"1";1;0.5;346;28;0.0748663101604278;"50-30-83";-0.0447021276595745
"Ind6";8.846;"plast";6;6;"1";1;0.3;479;235;0.329131652661064;"50-30-83";-0.244702127659574
"Ind6";8.817;"plast";7;7;"1";1;0.3;703;223;0.240820734341253;"50-30-83";-0.244702127659574
"Ind6";8.787;"plast";8;8;"1";1;0.3;477;189;0.283783783783784;"50-30-83";-0.244702127659574
"Ind6";8.895;"plast";9;9;"1";1;0.3;493;231;0.319060773480663;"50-30-83";-0.244702127659574
"Ind6";9.019;"plast";10;10;"1";1;0.83;212;3;0.013953488372093;"50-30-83";0.285297872340425
"Ind6";8.958;"plast";11;11;"1";1;0.83;252;0;0;"50-30-83";0.285297872340425
"Ind6";8.814;"plast";12;12;"1";1;0.83;253;6;0.0231660231660232;"50-30-83";0.285297872340425
"Ind6";8.811;"plast";13;13;"1";1;0.83;189;5;0.0257731958762887;"50-30-83";0.285297872340425
"Ind7";7.869;"plast";2;2;"1";1;0.5;417;18;0.0413793103448276;"50-83-30";-0.0447021276595745
"Ind7";7.929;"plast";3;3;"1";1;0.5;396;6;0.0149253731343284;"50-83-30";-0.0447021276595745
"Ind7";7.817;"plast";4;4;"1";1;0.5;404;3;0.00737100737100737;"50-83-30";-0.0447021276595745
"Ind7";7.634;"plast";5;5;"1";1;0.5;389;20;0.0488997555012225;"50-83-30";-0.0447021276595745
"Ind7";7.818;"plast";6;6;"1";1;0.83;249;2;0.00796812749003984;"50-83-30";0.285297872340425
"Ind7";7.726;"plast";7;7;"1";1;0.83;185;3;0.0159574468085106;"50-83-30";0.285297872340425
"Ind7";7.535;"plast";8;8;"1";1;0.83;135;58;0.300518134715026;"50-83-30";0.285297872340425
"Ind7";7.423;"plast";9;9;"1";1;0.83;179;0;0;"50-83-30";0.285297872340425
"Ind7";7.716;"plast";10;10;"1";1;0.3;658;138;0.173366834170854;"50-83-30";-0.244702127659574
"Ind7";7.518;"plast";11;11;"1";1;0.3;517;71;0.120748299319728;"50-83-30";-0.244702127659574
"Ind7";7.262;"plast";12;12;"1";1;0.3;294;10;0.0328947368421053;"50-83-30";-0.244702127659574
"Ind7";7.199;"plast";13;13;"1";1;0.3;279;61;0.179411764705882;"50-83-30";-0.244702127659574
"Ind8";9.258;"plast";2;2;"1";1;0.5;516;78;0.131313131313131;"50-83-30";-0.0447021276595745
"Ind8";8.878;"plast";3;3;"1";1;0.5;302;125;0.292740046838407;"50-83-30";-0.0447021276595745
"Ind8";8.691;"plast";4;4;"1";1;0.5;281;106;0.27390180878553;"50-83-30";-0.0447021276595745
"Ind8";8.47;"plast";5;5;"1";1;0.5;200;8;0.0384615384615385;"50-83-30";-0.0447021276595745
"Ind8";8.608;"plast";6;6;"1";1;0.83;244;8;0.0317460317460317;"50-83-30";0.285297872340425
"Ind8";8.366;"plast";7;7;"1";1;0.83;138;17;0.109677419354839;"50-83-30";0.285297872340425
"Ind8";8.15;"plast";8;8;"1";1;0.83;115;7;0.0573770491803279;"50-83-30";0.285297872340425
"Ind8";8.022;"plast";9;9;"1";1;0.83;123;4;0.031496062992126;"50-83-30";0.285297872340425
"Ind8";8.103;"plast";10;10;"1";1;0.3;486;17;0.0337972166998012;"50-83-30";-0.244702127659574
"Ind8";7.799;"plast";11;11;"1";1;0.3;236;72;0.233766233766234;"50-83-30";-0.244702127659574
"Ind8";7.585;"plast";12;12;"1";1;0.3;169;18;0.0962566844919786;"50-83-30";-0.244702127659574
"Ind9";9.251;"plast";2;2;"1";1;0.5;344;47;0.120204603580563;"50-83-30";-0.0447021276595745
"Ind9";9.097;"plast";3;3;"1";1;0.5;345;62;0.152334152334152;"50-83-30";-0.0447021276595745
"Ind9";9.035;"plast";4;4;"1";1;0.5;252;19;0.0701107011070111;"50-83-30";-0.0447021276595745
"Ind9";8.914;"plast";6;6;"1";1;0.83;151;6;0.0382165605095541;"50-83-30";0.285297872340425
"Ind9";8.726;"plast";7;7;"1";1;0.83;262;35;0.117845117845118;"50-83-30";0.285297872340425
"Ind9";8.079;"plast";9;9;"1";1;0.83;198;32;0.139130434782609;"50-83-30";0.285297872340425
"Ind9";8.295;"plast";10;10;"1";1;0.3;316;28;0.0813953488372093;"50-83-30";-0.244702127659574
"Ind9";8.01;"plast";11;11;"1";1;0.3;465;27;0.0548780487804878;"50-83-30";-0.244702127659574
"Ind9";7.719;"plast";12;12;"1";1;0.3;138;28;0.168674698795181;"50-83-30";-0.244702127659574
